Detail of Gifts,Item Category,Name of Recipient,Affiliation,Date,Assessed Value,Retention Cost,Retained,Remarks
2294,7,1784,7,35,50000.0,0.0,46,201
2041,7,1827,0,44,10000.0,0.0,46,201
2025,6,1274,10,457,5000.0,0.0,46,201
2149,2,1034,10,523,22000.0,0.0,65,221
1737,17,393,10,528,8000.0,0.0,65,221
2904,17,393,10,528,50000.0,5625.0,65,221
3084,21,393,10,528,97450.0,5625.0,65,221
2250,17,1783,10,705,15000.0,0.0,65,221
844,17,1034,10,725,97450.0,5625.0,65,221
2941,17,1034,10,725,97450.0,5625.0,65,221
2867,17,1034,10,725,7500.0,0.0,65,221
2279,17,1034,10,725,97450.0,0.0,26,169
2213,13,335,10,730,97450.0,0.0,46,201
1357,17,246,7,747,97450.0,0.0,10,153
2443,17,1545,10,594,45000.0,0.0,46,201
2244,17,1317,7,617,5000.0,0.0,46,201
2322,17,1889,7,631,97450.0,0.0,46,201
1605,17,1774,7,711,97450.0,5625.0,65,221
1099,17,266,7,781,90000.0,5625.0,65,221
752,17,40,7,862,32000.0,1000.0,65,221
1845,17,1956,7,926,55000.0,0.0,46,201
2754,17,1034,10,932,97450.0,5625.0,65,221
2138,17,62,7,932,97450.0,5625.0,65,221
2135,17,94,7,932,12000.0,0.0,65,221
3009,17,317,7,947,6000.0,0.0,65,221
2944,17,317,7,947,3000.0,0.0,69,226
2744,17,317,7,947,0.0,0.0,70,227
284,17,1522,0,964,3000.0,0.0,46,201
2197,17,1616,0,967,15200.0,0.0,65,221
937,17,1890,7,1048,50000.0,0.0,26,169
2749,17,1890,7,1048,97450.0,0.0,46,201
2282,17,1034,10,1103,97450.0,0.0,46,201
889,17,1873,7,1121,6000.0,0.0,46,201
1897,17,1873,7,1121,6000.0,0.0,46,201
1318,17,1873,7,1010,25000.0,0.0,65,221
2998,17,393,10,1030,20000.0,0.0,65,221
3068,17,393,10,1030,0.0,0.0,65,221
2002,17,393,10,1030,30000.0,0.0,65,221
2254,17,393,10,1030,20000.0,0.0,65,221
924,2,1034,10,1192,97450.0,0.0,46,201
2162,17,1034,10,1192,27000.0,0.0,65,221
2269,17,393,10,1201,0.0,0.0,65,221
2253,17,393,10,1201,0.0,0.0,65,221
2226,17,393,10,1201,8000.0,0.0,65,221
2303,17,393,10,1201,8000.0,0.0,65,221
3159,17,393,10,1201,97450.0,5625.0,65,221
835,17,1034,10,1208,20000.0,0.0,65,221
1439,17,1464,7,1276,16000.0,0.0,65,221
992,7,1873,7,1312,20000.0,0.0,46,201
2148,21,1034,10,1266,0.0,0.0,46,201
1911,17,1034,10,1266,22000.0,0.0,65,221
828,17,1034,10,1266,6000.0,0.0,65,221
459,17,408,10,1301,13000.0,0.0,46,201
445,17,1873,10,1316,0.0,0.0,46,201
482,17,1873,10,1316,12000.0,0.0,46,201
3137,17,393,10,1339,13130.0,0.0,65,221
1493,17,393,10,1339,12000.0,0.0,65,221
2253,17,393,10,1386,5000.0,0.0,65,221
415,6,393,10,1386,56000.0,5625.0,65,221
2181,7,2011,10,1386,15000.0,0.0,65,221
1435,17,2010,10,1386,5000.0,0.0,65,221
911,17,447,10,209,26000.0,0.0,65,221
1341,17,317,7,214,82436.0,5625.0,65,221
3134,7,317,7,214,16000.0,0.0,65,221
1283,17,1712,7,163,0.0,5625.0,65,221
1283,17,1711,7,163,65000.0,5625.0,65,221
1687,17,199,7,163,65000.0,5625.0,65,221
826,17,376,10,315,15600.0,0.0,46,201
2535,11,42,7,319,5000.0,0.0,46,201
1321,17,1779,10,236,28000.0,0.0,65,221
2755,17,1034,10,241,97450.0,5625.0,65,221
748,17,1873,7,246,22000.0,0.0,65,221
2198,17,309,7,254,8000.0,0.0,65,221
3171,7,26,7,306,93000.0,5625.0,65,221
2845,17,448,0,339,5000.0,0.0,65,221
2845,17,323,7,339,5000.0,0.0,65,221
2845,17,314,7,339,5000.0,0.0,65,221
3046,2,393,10,447,97450.0,5625.0,65,221
2156,17,393,10,447,12000.0,0.0,65,221
380,17,393,10,447,0.0,0.0,65,221
2149,2,2010,7,447,12000.0,0.0,65,221
2764,1,2010,7,447,8000.0,5625.0,65,221
3070,1,2010,7,447,32000.0,0.0,65,221
2467,17,2010,7,447,19700.0,0.0,65,221
3175,17,2010,7,447,28000.0,0.0,65,221
3103,5,2010,7,447,12250.0,0.0,65,221
2950,5,2010,7,447,26500.0,0.0,65,221
2034,17,2010,7,447,8000.0,0.0,65,221
2249,17,2010,7,447,7000.0,0.0,65,221
3101,17,100,7,447,5000.0,0.0,65,221
2516,17,1633,7,447,0.0,0.0,65,221
1425,17,646,7,447,23200.0,0.0,65,221
1424,17,1916,7,447,4500.0,0.0,65,221
1423,17,572,7,447,4500.0,0.0,65,221
1421,17,645,7,447,2700.0,0.0,65,221
1423,17,1479,7,447,4500.0,0.0,65,221
1423,17,826,7,447,4500.0,0.0,65,221
1423,17,490,7,447,4500.0,0.0,65,221
1422,17,489,7,447,4500.0,0.0,65,221
1424,17,488,7,447,4500.0,0.0,65,221
1420,17,551,7,447,4500.0,0.0,65,221
2329,8,393,10,447,6733.0,0.0,65,221
1,8,393,10,447,3950.0,0.0,65,221
2030,17,1710,7,346,30000.0,0.0,65,221
299,13,1709,7,346,97450.0,5625.0,65,221
3229,17,393,10,370,18300.0,0.0,65,221
2390,7,834,7,406,0.0,0.0,65,221
2888,2,834,7,406,97450.0,5625.0,65,221
444,2,1873,7,416,0.0,0.0,65,221
1836,17,1874,10,416,39000.0,4500.0,65,8
1759,2,394,10,80,20000.0,0.0,65,221
845,17,429,7,80,16000.0,0.0,65,221
2970,17,394,10,80,97450.0,5625.0,65,221
246,17,1469,0,95,10000.0,0.0,65,221
537,7,27,7,95,40000.0,0.0,46,201
3202,17,1671,7,100,16500.0,0.0,46,201
2882,17,1318,7,100,97450.0,0.0,46,201
993,17,192,7,8,75000.0,5625.0,65,221
994,17,191,7,8,85000.0,5625.0,65,221
2475,7,1874,10,63,97450.0,0.0,46,201
2038,17,1830,0,507,10000.0,0.0,46,201
2525,6,1467,0,582,60000.0,0.0,65,221
2301,17,394,10,582,97450.0,5625.0,65,221
2539,17,1892,7,582,97450.0,0.0,46,201
1322,7,394,10,466,10000.0,0.0,65,221
2040,7,530,4,485,97450.0,0.0,19,162
242,7,1036,10,485,40000.0,0.0,46,201
1430,7,1036,10,485,27000.0,0.0,65,221
597,17,1898,7,524,7000.0,0.0,46,201
2275,17,318,7,529,0.0,0.0,46,201
1444,17,394,10,538,20000.0,0.0,65,221
2173,17,394,10,643,6000.0,0.0,65,221
417,17,394,10,743,5000.0,0.0,65,221
2270,17,394,10,590,97450.0,5625.0,65,221
1292,6,1868,10,595,8000.0,0.0,46,201
1483,17,1036,10,618,25000.0,0.0,46,201
1555,17,1037,10,625,97450.0,0.0,46,201
2287,6,1035,10,625,57000.0,0.0,46,201
2993,21,1036,10,625,97450.0,0.0,57,212
1906,17,139,7,625,5000.0,0.0,65,221
2485,17,394,10,632,29000.0,0.0,65,221
846,17,1036,10,674,50000.0,0.0,46,201
2253,17,1036,10,674,12000.0,0.0,46,201
2149,2,1037,10,674,97450.0,0.0,46,201
3138,6,1036,10,674,59400.0,0.0,46,201
1398,17,1036,10,674,12000.0,0.0,46,201
2217,17,1036,10,674,25000.0,0.0,46,201
2149,2,1038,10,696,13800.0,0.0,46,201
2759,7,394,10,712,97450.0,5625.0,65,221
3122,2,744,8,785,60000.0,0.0,58,213
2149,2,743,8,816,40000.0,0.0,14,157
2149,2,744,8,836,90000.0,0.0,18,161
2149,2,744,8,836,45000.0,0.0,46,201
3054,17,394,10,836,15000.0,0.0,65,221
1581,17,891,7,1000,97450.0,0.0,46,201
1620,17,860,7,1000,97450.0,0.0,46,201
2305,17,1531,7,1000,97450.0,0.0,46,201
2303,17,746,8,894,12000.0,0.0,46,201
2243,21,744,8,894,0.0,0.0,46,201
2242,17,745,8,894,25000.0,0.0,46,201
1540,21,744,8,894,45000.0,0.0,46,201
1096,17,548,7,894,97450.0,0.0,46,201
2893,17,548,7,894,35000.0,2500.0,65,221
2377,17,1469,0,900,97450.0,0.0,46,201
2455,17,1467,0,900,97450.0,0.0,46,201
2968,17,138,7,904,39000.0,0.0,46,201
2948,17,35,0,904,97450.0,5625.0,65,221
2143,17,744,8,904,97450.0,0.0,39,194
2972,17,744,8,904,97450.0,5625.0,65,221
1490,17,744,8,904,16000.0,0.0,65,221
2318,17,744,8,904,97450.0,0.0,18,161
2142,17,744,8,904,97450.0,5625.0,65,221
2946,17,1675,8,921,97450.0,0.0,46,201
124,17,1469,0,927,22000.0,0.0,46,201
2971,17,231,7,927,3000.0,0.0,46,201
1956,17,535,7,933,97450.0,0.0,46,201
2947,17,778,7,938,97450.0,0.0,46,201
1959,17,1675,8,938,97450.0,0.0,46,201
1089,17,93,7,938,97450.0,0.0,46,201
1614,17,1939,7,938,97450.0,0.0,65,221
1087,17,1790,11,938,97450.0,0.0,46,201
1081,17,712,7,938,97450.0,0.0,46,201
1080,17,1510,7,938,97450.0,0.0,46,201
1078,17,919,7,954,97450.0,0.0,46,201
3004,17,484,7,957,97450.0,0.0,46,201
746,21,1227,7,968,97450.0,5625.0,65,221
2889,17,1059,0,983,88000.0,0.0,46,201
2969,17,950,9,1116,97450.0,0.0,46,201
3168,17,394,10,1020,33000.0,1500.0,65,221
3149,17,77,7,1020,22000.0,0.0,65,221
699,17,77,7,1020,97450.0,0.0,18,161
2017,17,744,8,1020,45000.0,0.0,17,160
2178,17,744,8,1020,12000.0,0.0,65,221
2295,7,744,8,1020,22000.0,0.0,65,221
2181,17,744,8,1020,50000.0,0.0,18,161
1326,17,744,8,1020,10000.0,0.0,65,221
1952,21,744,8,1020,97450.0,0.0,18,161
1327,17,163,7,1028,10000.0,0.0,65,221
1352,2,744,8,1031,30000.0,0.0,65,221
301,17,744,8,1031,0.0,0.0,65,221
300,17,950,9,1036,26000.0,0.0,65,221
1325,17,429,7,1052,5000.0,0.0,65,221
3104,17,1775,7,1059,40000.0,5000.0,65,221
2449,17,744,8,1065,0.0,0.0,65,221
2278,17,744,8,1065,22000.0,0.0,65,221
2989,17,744,8,1065,70000.0,0.0,46,201
2927,2,744,8,1065,0.0,0.0,59,214
1961,17,1830,0,1065,25000.0,0.0,46,201
2414,17,744,8,1065,8000.0,0.0,46,201
1329,17,394,10,1074,10413.0,0.0,65,221
1503,17,744,8,1087,12000.0,0.0,65,221
3177,7,744,8,1099,32000.0,0.0,65,221
3135,8,744,8,1099,4600.0,0.0,65,221
1374,17,394,10,1218,60000.0,5625.0,65,221
3065,8,394,10,1218,9200.0,0.0,65,221
1332,7,950,9,1218,22000.0,0.0,65,221
1418,17,744,8,1224,55000.0,0.0,46,201
3153,15,394,10,1224,12600.0,0.0,65,221
3003,7,950,9,1224,88000.0,5625.0,45,200
1666,17,394,10,1233,75000.0,0.0,46,201
3146,17,394,10,1233,2300.0,0.0,65,221
1098,17,950,9,1147,97450.0,0.0,46,201
1097,17,546,7,1147,97450.0,0.0,14,157
1088,17,518,11,1147,97450.0,5625.0,65,221
2070,17,276,11,1147,75000.0,5625.0,65,221
1488,17,770,7,1167,35000.0,2500.0,45,200
1568,6,825,7,1167,1500.0,0.0,46,201
1442,17,744,8,1187,3000.0,0.0,65,221
2158,17,744,8,1187,20000.0,0.0,65,221
3007,17,394,10,1198,11000.0,0.0,65,221
1320,17,947,7,1202,33000.0,0.0,46,201
1320,17,1260,7,1202,33000.0,0.0,46,201
3058,7,744,8,1209,77000.0,0.0,60,215
988,7,950,9,1248,22000.0,0.0,65,221
2220,17,744,8,1267,8000.0,0.0,65,221
2278,17,744,8,1267,25000.0,0.0,65,221
2303,17,744,8,1267,0.0,0.0,65,221
2130,17,744,8,1308,70000.0,0.0,18,161
665,17,744,8,1308,50000.0,0.0,46,201
1900,17,744,8,1317,15000.0,0.0,65,221
965,17,744,8,1317,60000.0,0.0,18,161
2129,17,394,10,1321,10000.0,0.0,65,221
777,17,427,8,1321,60000.0,0.0,46,201
3008,17,890,7,1428,33000.0,1500.0,65,221
2280,17,751,8,1444,22000.0,0.0,65,221
2160,17,394,10,1359,2000.0,0.0,65,221
3207,7,1667,7,1363,29000.0,0.0,65,221
3181,17,547,7,1387,26000.0,0.0,65,221
2253,17,394,10,1387,10000.0,0.0,65,221
1366,17,1211,0,1387,4000.0,0.0,65,221
2326,17,745,8,1423,2200.0,0.0,65,221
2428,6,744,8,1423,70000.0,0.0,46,201
3179,17,755,0,1423,21000.0,0.0,65,221
3180,17,1790,7,1423,26000.0,0.0,65,221
2767,2,744,8,1423,97450.0,0.0,61,216
477,17,744,8,1423,28000.0,0.0,65,221
2855,17,744,8,1423,22000.0,0.0,65,221
313,17,744,8,1423,33000.0,1500.0,65,221
3185,17,744,8,1423,38000.0,0.0,46,201
97,7,744,8,1423,97450.0,5625.0,18,161
2221,17,394,10,1432,97450.0,0.0,46,201
1319,17,394,10,121,60000.0,5625.0,65,221
821,17,394,10,121,6000.0,0.0,65,221
2429,6,950,9,124,97450.0,0.0,46,201
1909,17,744,8,142,12000.0,0.0,65,221
823,17,744,8,142,35000.0,0.0,18,161
600,17,1791,7,157,42000.0,5625.0,65,221
3200,17,744,8,157,85000.0,0.0,52,207
629,17,744,8,157,50000.0,0.0,46,201
2939,11,950,9,178,97450.0,0.0,46,201
